,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1145,STK32C,13.50827788,5.73690139,1.55031678,3.700470421,0.0002152,0.003389037
1146,LRRC27,6.200501733,4.071483077,1.522001257,2.675085227,0.007471026,0.041238493
1147,ECHS1,56.94189591,3.065493825,0.584784469,5.242091724,1.58766E-07,1.58424E-05
1148,IFITM2,213.320753,2.409122469,0.480045897,5.01852528,5.20696E-07,4.04501E-05
1149,IFITM1,41.21694197,7.187473198,1.127791021,6.373054104,1.853E-10,7.66019E-08
1150,PTDSS2,18.51352726,2.937670509,0.991224316,2.963678817,0.003039854,0.022143681
1151,TALDO1,234.9338291,0.944784745,0.320462663,2.94818977,0.003196408,0.022909239
1152,AP006621.5,5.532328572,3.867253709,1.352441187,2.85946165,0.004243607,0.028038153
1153,PNPLA2,15.93076492,-2.116249767,0.488982178,-4.327866864,1.5056E-05,0.000517133
1154,CHID1,47.61458924,2.461209187,0.714285712,3.445692876,0.000569597,0.006874962
1155,MOB2,13.60063554,5.559414625,1.244372956,4.4676434,7.9086E-06,0.0003212
1156,LSP1,14.02192334,2.03588732,0.621387536,3.276356864,0.001051556,0.010574944
1157,TNNT3,9.360916252,4.807342798,1.472002208,3.26585298,0.001091349,0.010833931
1158,C11orf21,21.40945356,3.38633335,1.091925828,3.101248513,0.001927065,0.01619882
1159,KCNQ1OT1,20.35222186,6.133906875,1.442853424,4.251233545,2.12596E-05,0.000656214
1160,CDKN1C,6.166839619,4.598278271,1.662797889,2.765386161,0.005685545,0.034229651
1161,NUP98,280.1515225,-1.232276794,0.415552757,-2.965391935,0.003022975,0.022076302
1162,RHOG,92.57072062,1.350304871,0.47232502,2.858846796,0.004251841,0.028074761
1163,TRIM21,10.8530388,4.531912401,1.616252296,2.803963473,0.005047862,0.031827508
1164,HBB,2.560840825,-5.479116712,0.839077435,-6.529929761,6.58005E-11,2.92939E-08
1165,FAM160A2,15.23747098,5.360908377,1.313889004,4.080183606,4.50001E-05,0.001073972
1166,ARFIP2,7.397909377,3.396657312,1.078541123,3.149307189,0.001636581,0.014639429
1167,TPP1,37.20842364,2.692842108,0.739648394,3.64070568,0.000271892,0.004004005
1168,RPL27A,2095.832196,0.789817285,0.302538074,2.610637642,0.00903736,0.047269515
1169,DENND5A,387.9379553,-1.585004209,0.454864863,-3.484560663,0.000492946,0.006244139
1170,SWAP70,100.1943757,3.277459309,0.60875646,5.383859593,7.29054E-08,8.69979E-06
1171,SBF2-AS1,14.62385906,3.980334335,1.424438675,2.794317793,0.005200934,0.032464421
1172,PDE3B,273.0789948,-2.994535967,0.868998409,-3.445962543,0.000569029,0.006874962
1173,ARL14EP,22.06021104,4.737426918,1.217655783,3.89061259,9.99915E-05,0.00190385
1174,Z83001.1,8.630357875,4.076604011,1.32816497,3.069350647,0.002145246,0.017413203
1175,EIF3M,201.7955435,1.182121371,0.395232194,2.990954149,0.002781072,0.020859
1176,QSER1,73.22760484,-1.95336464,0.719241174,-2.715868766,0.006610211,0.037654133
1177,LMO2,145.7242112,1.454265866,0.524325871,2.773591669,0.005544122,0.03384663
1178,ABTB2,12.06357677,4.840909099,1.674971875,2.890143513,0.00385066,0.02620305
1179,CD44,746.5986077,-1.626919123,0.30019974,-5.419455464,5.97808E-08,7.60399E-06
1180,ARHGAP1,58.4100477,2.009047193,0.627810346,3.20008615,0.001373865,0.012855691
1181,ARFGAP2,67.08412678,-1.200168625,0.460740895,-2.604866722,0.009191,0.047792376
1182,DDB2,158.9600201,-1.7190298,0.530529733,-3.24021387,0.001194401,0.011574268
1183,CELF1,582.0792044,-1.166176135,0.386203039,-3.019593364,0.002531143,0.019496788
1184,MTCH2,99.27443394,1.398886063,0.462968684,3.021556554,0.002514787,0.019418716
1185,UBE2L6,70.81119839,2.941616636,0.674018529,4.364296396,1.27533E-05,0.000462466
1186,MED19,14.97098133,5.084822754,1.30474709,3.897171177,9.73228E-05,0.001871282
1187,SELENOH,205.7594086,1.838467913,0.426121664,4.314420197,1.60022E-05,0.000537921
1188,ZFP91,126.4755482,1.451210143,0.429257815,3.380742507,0.000722903,0.008147611
1189,RP11-142C4.6,12.30954955,5.409582579,1.742614807,3.104290494,0.00190736,0.016067323
1190,MS4A7,10.90346545,5.440101369,1.451276105,3.748495099,0.000177899,0.002945892
1191,PRPF19,53.52179379,1.391950835,0.45954921,3.028948377,0.002454066,0.019167217
1192,TMEM109,36.00908208,3.775621102,0.878536969,4.297623477,1.72639E-05,0.000570479
1193,VPS37C,11.56705363,3.943570945,1.456962174,2.706707845,0.006795403,0.038425398
1194,VWCE,10.50786756,4.991505003,1.310782811,3.808033612,0.000140076,0.002492471
1195,TKFC,12.40067112,4.679912964,1.272678885,3.677214277,0.000235795,0.003619797
1196,CYB561A3,18.79229295,3.789545855,1.049491138,3.610841213,0.000305205,0.004366815
1197,TMEM138,25.26466182,3.250789756,1.010644117,3.216552397,0.001297408,0.012299347
1198,TMEM216,10.42264472,5.023457885,1.478751627,3.397093734,0.000681056,0.007820662
1199,ASRGL1,34.47396136,3.587518617,1.058067848,3.390631919,0.000697317,0.007944333
1200,TUT1,23.17594489,4.593435851,1.395742467,3.291033953,0.000998199,0.010161961
1201,B3GAT3,29.2134585,2.119375634,0.653448842,3.243368871,0.001181252,0.011470628
1202,UBXN1,128.9681517,1.435083324,0.469367516,3.057483259,0.002232041,0.017966534
1203,HNRNPUL2,42.75942646,2.716186792,0.591399842,4.592809467,4.37318E-06,0.000205344
1204,TTC9C,10.82606347,5.409727792,1.494680498,3.619320517,0.000295378,0.0042472
1205,COX8A,264.5365465,0.993901561,0.384547,2.584603598,0.009749101,0.049866251
1206,TRPT1,10.84496146,5.038518851,1.360041181,3.704681094,0.000211657,0.003356066
1207,PPP1R14B,52.71638802,1.463746193,0.560361112,2.612148063,0.008997528,0.04712506
1208,BAD,22.82483342,4.147695988,0.907896332,4.568468714,4.913E-06,0.00022341
1209,GPR137,18.26608374,4.018316091,1.308400583,3.07116654,0.002132242,0.017380774
1210,TRMT112,153.0382014,1.913534258,0.457866203,4.179243293,2.92481E-05,0.000818945
1211,RPS6KA4,15.322353,3.694365572,0.995168225,3.712302581,0.000205382,0.003270013
1212,MEN1,15.98352431,3.763999496,1.131106272,3.327715167,0.000875613,0.00933262
1213,SNX15,10.59456547,4.052052136,1.264235377,3.2051406,0.001349965,0.012670584
1214,FAU,1045.943792,0.975356893,0.374908752,2.601584752,0.009279413,0.048036319
1215,DPF2,55.30761442,3.429131772,0.850755178,4.030691628,5.5613E-05,0.001269631
1216,SLC25A45,6.622078784,4.707221828,1.661609041,2.832929837,0.004612351,0.029770983
1217,NEAT1,382.0863584,-3.032583148,0.436584419,-6.946155237,3.75376E-12,2.28683E-09
1218,MALAT1,14741.96764,-1.127158947,0.263581592,-4.27631892,1.90009E-05,0.000604218
1219,ZNRD2,27.1500112,4.144029501,0.999434837,4.146372876,3.37784E-05,0.000892659
1220,FAM89B,15.34537627,5.528780348,1.442942278,3.831601882,0.000127312,0.002317032
1221,MAP3K11,27.14570254,2.241165837,0.701338671,3.195554345,0.001395625,0.013019596
1222,PCNX3,16.54577712,4.225204368,1.089923778,3.876605367,0.000105924,0.001977532
1223,RELA,35.78615682,2.098388255,0.806786762,2.600920534,0.009297399,0.048081389
1224,RNASEH2C,117.1658246,1.689320379,0.653610224,2.584599071,0.009749229,0.049866251
1225,CTSW,38.76890023,1.301076879,0.395825502,3.28699609,0.001012622,0.010271679
1226,DRAP1,40.83843838,1.249784304,0.411250875,3.038982721,0.002373785,0.018793815
1227,EIF1AD,13.27387474,5.196402993,1.513982807,3.432273451,0.000598544,0.007112425
1228,YIF1A,30.0216974,3.033471689,0.967736566,3.134604803,0.001720858,0.014976638
1229,BRMS1,40.79848718,4.088008534,0.927440513,4.407839074,1.04407E-05,0.000403237
1230,DPP3,27.23749301,3.779975082,0.911411584,4.147385382,3.36294E-05,0.000890755
1231,ZDHHC24,36.83805176,3.621346256,0.906584478,3.994493996,6.48326E-05,0.001418595
1232,RBM4B,13.79782686,4.65093139,1.51475441,3.070419442,0.002137583,0.01738091
1233,LRFN4,16.92559242,5.741636957,1.098917226,5.224812952,1.74331E-07,1.6957E-05
1234,TMEM134,20.1994055,3.610633382,1.111021028,3.249833523,0.001154726,0.011301205
1235,AIP,60.30598057,4.277805605,0.91523645,4.673989551,2.95404E-06,0.000155423
1236,UNC93B1,16.76244335,2.970840404,0.908992167,3.268279433,0.001082035,0.010792398
1237,KMT5B,83.76094678,2.578436615,0.812982683,3.171576305,0.00151614,0.013807493
1238,MRPL21,50.35980472,3.967944405,0.900245586,4.407624393,1.04511E-05,0.000403237
1239,NUMA1,165.6294132,-1.815038134,0.531620459,-3.414161554,0.000639786,0.007472781
1240,LAMTOR1,140.269072,2.067691226,0.509132911,4.061201275,4.88209E-05,0.00114858
1241,ARAP1,39.56969581,2.698513523,0.774716103,3.483228903,0.000495405,0.006265755
1242,MRPL48,34.77448358,3.728137197,0.929774378,4.009722451,6.07902E-05,0.001353166
1243,ARRB1,107.6536318,1.88994595,0.513127018,3.683193211,0.00023033,0.003564271
1244,UVRAG,416.5945052,-1.186233555,0.36521139,-3.248073821,0.001161891,0.011334193
1245,AQP11,12.50137048,5.241398577,1.399931022,3.744040595,0.000181084,0.002990088
1246,RP11-91P24.7,71.52568788,3.81852075,1.000454331,3.816786665,0.000135201,0.002430904
1247,INTS4,43.54207024,3.815968343,0.845283053,4.514426652,6.34883E-06,0.000274208
1248,ALG8,66.972861,2.27160175,0.742755656,3.058343252,0.002225645,0.017938559
1249,GAB2,497.3244494,-1.318468468,0.399240109,-3.302444918,0.000958459,0.009884374
1250,CCDC90B,22.84060375,2.585210221,0.937689359,2.757000702,0.005833423,0.034847122
1251,TMEM126B,25.33499362,5.425296482,1.040244843,5.215403391,1.83418E-07,1.76922E-05
1252,TMEM126A,23.55500095,4.640105972,1.090062943,4.256732147,2.07437E-05,0.00064413
1253,HIKESHI,37.90400651,6.022804483,1.093533727,5.507653156,3.63649E-08,5.32815E-06
1254,TAF1D,250.841163,-1.161146322,0.428048308,-2.712652518,0.006674706,0.037909577
1255,CEP57,142.0028801,-1.496134805,0.48198804,-3.104091139,0.001908645,0.016067323
1256,BIRC3,34.6533241,3.097806849,1.059206035,2.924649924,0.003448439,0.024249225
1257,DCUN1D5,34.11180591,1.979122965,0.740185808,2.673819118,0.007499289,0.041315692
1258,PDGFD,22.86577143,6.011147613,2.172637153,2.766751735,0.005661785,0.034158066
1259,FDX1,50.77823944,-2.519056378,0.825210715,-3.052621995,0.002268515,0.018184253
1260,NKAPD1,15.49767719,2.627326951,0.879143349,2.988508022,0.002803431,0.020921804
1261,ZW10,16.3824819,3.89148882,1.161059389,3.351670773,0.000803255,0.008738416
1262,REXO2,22.8397442,5.474995299,1.081160614,5.063998104,4.10554E-07,3.32319E-05
1263,SIK3,1080.536106,-1.037283223,0.286073908,-3.62592741,0.000287926,0.004185198
1264,JAML,42.15881733,7.401424036,1.236763512,5.984510347,2.17042E-09,5.84246E-07
1265,MPZL3,5.771683418,4.33077921,1.589085892,2.725327329,0.006423777,0.037011058
1266,CD3D,17.42858659,5.406574551,1.721967234,3.139766219,0.001690827,0.014883136
1267,TRAPPC4,29.50420196,3.073048532,0.938642352,3.273929122,0.001060632,0.010647716
1268,HMBS,18.07604175,5.209662533,1.261633497,4.129299474,3.6387E-05,0.000942237
1269,C2CD2L,8.218392302,4.11537179,1.565873312,2.62816395,0.008584713,0.04547737
1270,UBASH3B,450.6126865,1.23634581,0.427409506,2.892649303,0.003820076,0.026040858
1271,RP11-811I7.2,64.66190621,4.028019192,0.980832492,4.106735071,4.01291E-05,0.00101418
1272,HSPA8,349.3925985,2.386976705,0.418762128,5.700077783,1.19753E-08,2.27236E-06
1273,GRAMD1B,31.25628446,4.322208439,1.108476794,3.899232229,9.64982E-05,0.001859345
1274,EI24,36.32702254,5.160570617,0.906616553,5.692120447,1.25471E-08,2.34247E-06
1275,APLP2,108.4553144,-1.541082224,0.515821096,-2.987629307,0.002811503,0.020955023
1276,JAM3,13.7425948,5.763522035,1.449096712,3.977320482,6.96962E-05,0.001482966
1277,THYN1,39.24102456,2.378631166,0.837016691,2.841796576,0.004486011,0.029235315
1278,ACAD8,9.820282171,3.852207305,1.273404606,3.025124369,0.002485309,0.019281134
1279,CCDC77,23.30387855,3.324352618,1.249713298,2.660092216,0.007811926,0.042572054
1280,NINJ2,13.39993948,3.723303615,1.412538998,2.635894385,0.008391585,0.044720346
1281,ERC1,400.1585202,-0.933328025,0.352854158,-2.645081556,0.008167123,0.043847147
1282,FBXL14,9.128603014,3.723038505,1.167580835,3.188677299,0.001429253,0.013266726
1283,CACNA2D4,30.34249361,4.096602614,1.004710262,4.077397004,4.55427E-05,0.001084685
1284,CACNA1C,9.339057541,4.624026407,1.496741959,3.089394522,0.002005649,0.016629934
1285,FKBP4,76.5839364,2.111623953,0.6004801,3.516559422,0.000437179,0.005737352
1286,FOXM1,93.03542832,-1.668924654,0.604822633,-2.759362107,0.005791432,0.034720851
1287,C12orf4,32.42041383,7.020358846,1.245786549,5.635282267,1.74772E-08,2.93186E-06
1288,CD9,56.46672324,2.532420733,0.847853873,2.986859899,0.002818589,0.02098358
1289,CD27-AS1,12.727861,2.532920122,0.933734225,2.712677821,0.006674196,0.037909577
1290,TAPBPL,23.88486688,3.471761767,0.892237975,3.891071512,9.98025E-05,0.00190385
1291,MRPL51,118.8229911,2.0516586,0.605461719,3.388585168,0.000702542,0.007988138
1292,NOP2,37.67330865,2.780783627,0.906370352,3.068043455,0.002154653,0.017452839
1293,COPS7A,13.20145786,3.620089707,1.136835097,3.1843578,0.001450756,0.013447436
1294,PTMS,5.353017271,-5.026050098,1.45808732,-3.447015846,0.000566815,0.006862853
1295,TPI1,511.179506,1.462533864,0.423779322,3.451168537,0.000558165,0.006793647
1296,PEX5,6.387975822,3.582463475,1.309614348,2.735510253,0.006228365,0.036162811
1297,SLC2A3,57.14517098,-2.592226789,0.907788626,-2.855540063,0.00429637,0.028303872
1298,FOXJ2,10.3320553,5.367375264,1.381326657,3.885666898,0.000102049,0.001933259
1299,RIMKLB,59.10305936,2.274640235,0.668617578,3.402004839,0.000668935,0.007719758
1300,PHC1,19.98654817,3.498669525,0.879431334,3.978331665,6.94005E-05,0.001479394
1301,KLRG1,17.51375734,5.895395124,1.579805281,3.731722633,0.000190175,0.003083762
1302,CLECL1,27.57675571,4.388095253,1.136281431,3.86180319,0.000112553,0.002077837
1303,CLEC2B,102.355989,2.867469173,0.569194371,5.037767971,4.70992E-07,3.70866E-05
1304,LINC02470,5.473522718,4.092352899,1.327512136,3.08272353,0.002051156,0.016874295
1305,HEBP1,29.42865478,2.581695728,0.926838116,2.78548722,0.005344735,0.03292459
1306,H2AJ,12.28018894,5.390877434,1.333656874,4.042177218,5.29572E-05,0.001213821
1307,ERP27,13.39945076,5.742660922,1.374200764,4.178909716,2.9291E-05,0.000818945
1308,ARHGDIB,520.7126041,1.568869662,0.41515616,3.778986834,0.000157468,0.002728577
1309,MGST1,101.2372666,-1.71405604,0.619082095,-2.76870556,0.005627947,0.034087933
1310,PLEKHA5,276.8507216,1.42007795,0.516838884,2.747622118,0.006002915,0.035396709
1311,C2CD5,116.5783419,-1.576170944,0.585521338,-2.691910342,0.007104404,0.039707136
1312,BCAT1,63.39112127,1.900451032,0.71160391,2.670658502,0.007570262,0.041607685
1313,KLHL42,62.82362994,2.689726247,0.680457825,3.952818451,7.7236E-05,0.001588943
1314,FAR2,48.67133366,3.045288369,0.83242716,3.658324134,0.00025387,0.003796568
1315,RP11-946L16.2,4.784744993,4.275119151,1.550673588,2.756943295,0.005834447,0.034847122
1316,RP11-996F15.2,66.51433819,2.335677779,0.808744838,2.888028051,0.003876653,0.026333485
1317,RESF1,79.22030957,-1.905029904,0.710663655,-2.680635051,0.007348261,0.040735688
1318,FGD4,40.54971692,3.987527304,1.061189274,3.757602345,0.000171549,0.0028778
1319,SCAF11,359.6605979,-1.075828558,0.268835992,-4.00180255,6.28617E-05,0.001388597
1320,SLC48A1,11.76038253,3.438678828,1.218441877,2.822193567,0.004769638,0.030501966
1321,KANSL2,86.06932849,-1.560078468,0.506967125,-3.077277386,0.002089008,0.017124836
1322,FKBP11,29.14984343,2.970473863,1.063643804,2.792733669,0.00522647,0.032573543
1323,RHEBL1,6.135301555,4.609110496,1.607504838,2.867245179,0.004140621,0.027608115
1324,LMBR1L,21.44010448,3.287546787,1.237158742,2.657336263,0.007876084,0.042820889
1325,SMARCD1,25.87902234,2.006256061,0.767255926,2.614845963,0.00892677,0.046839242
1326,COX14,63.00800745,3.197050352,0.74607338,4.285168772,1.82601E-05,0.000590391
1327,LIMA1,13.55513482,3.500744727,1.114676488,3.140592599,0.001686064,0.014855479
1328,ATF1,24.42215497,3.718589061,1.144895532,3.247972375,0.001162306,0.011334193
1329,SLC11A2,37.68861846,-2.301014221,0.877238856,-2.62301904,0.00871544,0.045980501
1330,RP11-983P16.2,7.318264193,-2.847934879,1.095258017,-2.600241071,0.009315829,0.048081389
1331,RP11-983P16.4,77.44172647,2.053578831,0.743884744,2.760614259,0.005769277,0.034618655
1332,ZNF740,6.344944646,4.268272469,1.410029007,3.027081321,0.002469275,0.019208239
1333,ITGB7,12.57232591,5.700194376,1.065696964,5.348794796,8.85419E-08,1.01472E-05
1334,MFSD5,8.680913366,5.080921405,1.634381321,3.108773539,0.001878657,0.015884185
1335,ESPL1,45.72367747,-2.323280294,0.85575272,-2.714896769,0.006629643,0.037727689
1336,RP11-793H13.14,16.21929801,4.455741701,1.167421187,3.816738766,0.000135227,0.002430904
1337,ITGA5,134.8960503,1.924761959,0.544161735,3.537113757,0.000404525,0.005425703
1338,GTSF1,77.1038534,2.038028853,0.657324859,3.100489545,0.00193201,0.016228606
1339,TESPA1,50.01745681,3.647173059,0.874680958,4.169718143,3.04977E-05,0.000838519
1340,BLOC1S1,18.27384973,2.002924003,0.532042583,3.764593415,0.00016682,0.002823019
1341,ORMDL2,32.00218088,2.420345284,0.854603602,2.832126238,0.004623959,0.029800849
1342,PA2G4,155.2516106,1.696422563,0.414416251,4.093523261,4.24867E-05,0.001037519
1343,MYL6B,76.2648369,2.352180412,0.703264296,3.344660644,0.000823833,0.0088992
1344,MYL6,874.5589352,0.85129118,0.27656195,3.078121121,0.002083102,0.017100645
1345,PTGES3,302.054471,1.257522332,0.333095602,3.775259492,0.000159841,0.002759243
1346,STAT6,78.48714172,3.004940802,0.528188243,5.68914746,1.27675E-08,2.34578E-06
1347,MBD6,22.17507602,2.727610657,0.842468858,3.237639743,0.001205229,0.011644846
1348,SLC16A7,53.34083103,2.18850713,0.743216424,2.944643122,0.003233274,0.023073454
1349,TAFA2,27.61083079,-3.518521917,1.123914946,-3.130594472,0.001744529,0.015099456
1350,RP11-631N16.2,15.66272362,5.954631528,1.448272156,4.111541815,3.93026E-05,0.000997647
1351,DPY19L2,35.35742123,3.617471467,0.919313922,3.934968656,8.32076E-05,0.00166631
1352,MSRB3,78.58179912,-5.780338313,1.784924339,-3.238422036,0.001201929,0.011632378
1353,TMBIM4,112.8940755,1.717975686,0.551501796,3.115086294,0.001838911,0.015652481
1354,IRAK3,267.6546216,-1.855029711,0.382595374,-4.848541922,1.24372E-06,7.92922E-05
1355,RAP1B,793.9634911,-0.785192816,0.292736431,-2.682251792,0.00731284,0.040656157
1356,CCT2,229.8341213,-1.5799988,0.379493489,-4.163441128,3.13487E-05,0.000853791
1357,TMEM19,12.7737077,5.47670146,1.333767332,4.106189533,4.02239E-05,0.001014362
1358,CAPS2,12.92481472,5.467983975,1.736211812,3.149376093,0.001636195,0.014639429
1359,ZDHHC17,91.5804067,-1.731095887,0.631348053,-2.741904215,0.006108415,0.035745655
1360,CCDC59,37.05319599,2.314845605,0.68023857,3.402990813,0.000666525,0.007707322
1361,TMTC3,16.91839732,3.547059568,1.309501077,2.708710693,0.006754521,0.038234066
1362,ATP2B1,730.1837726,-1.88216435,0.479838705,-3.922493807,8.76371E-05,0.001734017
1363,LINC01619,94.68818408,-2.531796668,0.80573806,-3.142208112,0.001676788,0.01480979
1364,EEA1,71.63786247,2.365639625,0.851662078,2.777674015,0.005474952,0.033530457
1365,SOCS2-AS1,14.08093119,5.810119898,1.403228313,4.140537817,3.46492E-05,0.000907387
1366,SOCS2,15.56128553,5.973784819,1.1921507,5.010930933,5.41674E-07,4.12679E-05
1367,LTA4H,25.28707838,2.251172127,0.737611371,3.051975901,0.002273404,0.018210828
1368,NEDD1,37.92768036,2.196962686,0.850348664,2.583602207,0.009777449,0.049944384
1369,TMPO,220.3740932,-1.489159125,0.411331406,-3.620338981,0.000294217,0.004235778
1370,APAF1,39.74662116,2.815022541,0.699675858,4.023323813,5.73825E-05,0.001294742
1371,ARL1,26.24885193,3.205317705,0.884430543,3.624159896,0.000289902,0.004199772
1372,GNPTAB,559.0697027,0.905763827,0.324716614,2.789397859,0.005280615,0.032738682
1373,WASHC3,63.0634842,3.36249787,0.852957977,3.942161231,8.07507E-05,0.001628378
1374,NUP37,23.78396127,3.549930351,1.09997778,3.227274601,0.001249755,0.011965186
1375,HELLPAR,36.82808536,2.71945639,1.021986749,2.660950734,0.007792036,0.042503682
1376,C12orf73,9.74551897,3.40075602,1.291690292,2.632795216,0.008468539,0.044964835
1377,CHST11,1841.905875,-0.816826844,0.298560353,-2.735885171,0.006221273,0.03615795
1378,C12orf75,16.52925844,4.010055196,1.251853228,3.203295008,0.001358647,0.01273388
1379,KCTD10,28.85745089,2.973571517,0.974834149,3.050335814,0.002285856,0.01828527
1380,VPS29,131.2916519,1.804703152,0.516207622,3.496080016,0.000472147,0.006079091
1381,PPTC7,136.5464394,-1.349887874,0.468679889,-2.880191588,0.003974336,0.026870874
1382,HVCN1,7.983261105,4.96608347,1.8667168,2.66033041,0.007806403,0.042561994
1383,SH2B3,132.3032591,1.501742406,0.502411757,2.989067005,0.002798308,0.020897039
1384,ACAD10,35.73145939,2.66163789,0.932769995,2.853477174,0.004324363,0.028423911
1385,TMEM116,12.64082515,5.626167223,1.617779394,3.477709782,0.000505717,0.006335147
1386,PTPN11,170.3294942,-1.305174137,0.419533309,-3.111014333,0.001864459,0.015810338
1387,OAS3,39.65044794,3.676207308,0.890541793,4.128057031,3.65841E-05,0.000945226
1388,OAS2,7.74918853,4.928658112,1.7570269,2.805112496,0.005029902,0.031780086
1389,RITA1,8.021018283,4.972236083,1.704812547,2.916588156,0.003538827,0.024675857
1390,SLC8B1,42.55143048,3.861193551,0.862833324,4.475016721,7.64053E-06,0.000313614
1391,MED13L,1282.135676,-0.864508646,0.328508413,-2.631617976,0.008497936,0.045100232
1392,LINC00173,9.156095981,4.77271659,1.551413558,3.07636643,0.002095402,0.017165091
1393,RP11-497G19.1,63.22879647,4.593224341,1.105514068,4.154831199,3.25528E-05,0.000874242
1394,SPRING1,6.349732401,4.661612695,1.494823158,3.118504467,0.001817714,0.015562158
1395,FBXW8,21.92879455,3.84198803,1.25318232,3.065785377,0.002170991,0.017560601
1396,VSIG10,31.39352588,6.606185822,1.15192663,5.734901557,9.7569E-09,1.88227E-06
1397,SUDS3,39.38525074,2.2251155,0.757339659,2.938068109,0.003302645,0.023481641
1398,COX6A1,295.8164382,1.155413049,0.435125469,2.655356053,0.007922474,0.042952053
1399,DYNLL1,188.4162306,2.808612656,0.545672998,5.147061825,2.64598E-07,2.35594E-05
1400,POP5,40.63035378,2.645315954,0.871951558,3.033787748,0.002415043,0.018977678
1401,SPPL3,361.1839268,-1.133216112,0.362247207,-3.128294956,0.001758236,0.01515071
1402,P2RX4,84.2450064,-1.935520708,0.669110781,-2.892676015,0.003819751,0.026040858
1403,TMEM120B,53.29752409,3.404358752,0.901890857,3.774690393,0.000160207,0.002759509
1404,LINC01089,10.67305546,5.386682539,1.109154592,4.856566053,1.19439E-06,7.7235E-05
1405,SETD1B,27.46280395,3.972396672,0.950881179,4.177595225,2.94607E-05,0.000821706
1406,HIP1R,8.04987134,4.941547701,1.898387967,2.603023084,0.009240573,0.047963962
1407,OGFOD2,12.60176413,4.017917126,1.319909467,3.044085391,0.002333889,0.018592404
1408,SBNO1,280.0058613,-0.940860571,0.332234797,-2.831914598,0.004627021,0.029803986
1409,ZNF664,15.28394597,3.736100443,1.037447615,3.601242501,0.0003167,0.004492405
1410,NCOR2,140.6913545,-2.354935999,0.572480607,-4.113564672,3.89596E-05,0.000991709
1411,ZNF268,28.92027871,4.435209928,0.983907441,4.507751179,6.55183E-06,0.000278814
1412,ZMYM2,372.4322514,-1.345330865,0.356962891,-3.768825554,0.000164017,0.002802754
1413,NUP58,148.9803988,-1.40229848,0.38020717,-3.688248381,0.000225803,0.003508284
1414,GTF3A,292.4674884,1.740862828,0.431950731,4.030234707,5.57212E-05,0.001269631
1415,MTIF3,36.27027915,2.665850842,0.65103685,4.094777189,4.22575E-05,0.001035289
1416,POLR1D,99.70888101,1.562197918,0.410020471,3.810048595,0.000138939,0.002478004
1417,FLT3,515.5831634,-1.131389458,0.330001774,-3.428434474,0.000607073,0.0071776
1418,PAN3,1362.947316,-0.632768305,0.234978571,-2.69287664,0.007083847,0.039630514
1419,POMP,137.1152638,1.655959692,0.470615828,3.518708025,0.000433654,0.005718468
1420,SLC46A3,5.828632727,3.971838148,1.478020193,2.687269205,0.007203887,0.040166179
1421,MTUS2,2.684504929,-5.452165046,1.208886516,-4.510071849,6.48057E-06,0.000277824
1422,SLC7A1,106.8004599,-1.928629581,0.614535563,-3.138353084,0.001699001,0.014889992
1423,PDS5B,332.8947098,-1.472811293,0.428313871,-3.438626188,0.000584674,0.006984109
1424,STARD13,59.75065991,3.746595867,1.148188571,3.263049261,0.001102204,0.010894967
1425,RP11-142E9.1,18.94019218,5.207135236,1.492138535,3.489712996,0.00048354,0.00617114
1426,SLC25A15,9.524828856,4.104137061,1.436645429,2.856750161,0.004280026,0.028212585
1427,ELF1,859.8259209,-1.00249998,0.250624019,-4.000015573,6.33383E-05,0.001395106
1428,AKAP11,28.65654993,4.895121712,1.002536513,4.882736587,1.04624E-06,6.88078E-05
1429,EPSTI1,6.460233453,4.681158717,1.716395075,2.727320059,0.006385107,0.036843278
1430,TSC22D1,138.5569015,-1.27601177,0.457596238,-2.788510185,0.005295108,0.032775871
1431,RP11-321C24.1,9.526461023,4.677422138,1.646698918,2.840484126,0.004504511,0.029324927
1432,COG3,38.94248401,3.634537226,0.921166801,3.945579911,7.96071E-05,0.001613072
1433,CPB2-AS1,52.37882766,2.263889383,0.836035574,2.707886428,0.006771319,0.038307926
1434,LRCH1,184.5092581,-1.618845873,0.536981829,-3.014712575,0.002572229,0.019741748
1435,SUCLA2,99.42448638,2.032986032,0.682430229,2.979038657,0.002891543,0.021413698
1436,MED4,126.533661,-1.618174717,0.437882237,-3.695456407,0.000219492,0.003433272
1437,CYSLTR2,25.27478115,4.880621071,1.281726822,3.807848122,0.000140181,0.002492471
1438,SETDB2,25.15529109,2.636900386,0.941859588,2.799674621,0.005115414,0.032127465
1439,EBPL,54.94049128,2.214678044,0.678771175,3.262775624,0.001103268,0.010896187
1440,DLEU2,376.7569063,-1.072555304,0.325002698,-3.300142774,0.000966357,0.009942735
1441,WDFY2,451.1779919,-1.098982475,0.379017531,-2.899555787,0.003736918,0.0256249
1442,SUGT1,63.15163528,2.004298964,0.570656704,3.512267447,0.000444301,0.005811051
1443,DACH1,57.28542379,-7.432679483,1.707553549,-4.352823657,1.34395E-05,0.000474186
1444,BORA,6.549617256,4.708010539,1.595443342,2.950910519,0.003168387,0.022815575
1445,LMO7,16.49710793,3.661800233,1.322562219,2.768716798,0.005627753,0.034087933
