pathway,pval,padj,log2err,ES,NES,size,leadingEdge
WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT,0.3786231884057971,0.5621980676328503,0.08889452886204495,0.37603197082150475,1.0764759511402784,12,
WP_EBOLA_VIRUS_INFECTION_IN_HOST,0.5412186379928315,0.680306905370844,0.06944814420031753,0.30411829729436923,0.9161608935909243,14,
WP_ECTODERM_DIFFERENTIATION,0.4050179211469534,0.5670250896057347,0.08455574424412811,0.3456497648773861,1.0412750573604572,14,
WP_EGF_EGFR_SIGNALING_PATHWAY,0.11161731207289294,0.2756639041800254,0.20207170902115992,-0.39691789989666054,-1.4248800055045592,28,
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.004089591163012254,0.05465180917843648,0.40701791892395395,0.5285079184423047,1.969429958061628,33,
WP_ENDODERM_DIFFERENTIATION,0.4036036036036036,0.5670250896057347,0.08504274637643215,0.33713078569027116,1.040447942507818,16,
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,0.3065217391304348,0.4897684310018904,0.11284335567556247,-0.4276747923219696,-1.1570744792330063,10,
WP_ERBB_SIGNALING_PATHWAY,0.004025801631043419,0.05465180917843648,0.40701791892395395,-0.7200418168020748,-1.9480736886054955,10,
WP_FATTY_ACID_BETA_OXIDATION,0.6829710144927537,0.7567567567567568,0.058718587955594134,0.28306736440355657,0.8103438908861631,12,
WP_FERROPTOSIS,0.7690582959641256,0.8017841808987692,0.06321911708594577,-0.2538125769370114,-0.6918547748602059,11,
WP_FOCAL_ADHESION,0.33031674208144796,0.5165591604890729,0.11056471633661853,-0.34417371384924383,-1.1407719025699223,22,
WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY,0.9530201342281879,0.9595476693941344,0.05302125120430776,-0.15058957417935415,-0.4579924392288896,16,
WP_FOLATE_METABOLISM,0.14222222222222222,0.3123655913978495,0.17520404755855126,-0.5135943099419862,-1.4416479117203245,12,
WP_FRAGILE_X_SYNDROME,0.5641952983725136,0.6854273459566901,0.06783382634794552,0.2991948089431623,0.9049665907465563,15,
WP_G1_TO_S_CELL_CYCLE_CONTROL,0.1657754010695187,0.34027777777777773,0.1429011493869481,0.4115019645671316,1.336340585398401,18,
WP_GASTRIN_SIGNALING_PATHWAY,0.007480605094039105,0.06872805930148428,0.40701791892395395,-0.546353454457027,-1.9031673951250498,25,
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,0.5027124773960217,0.648234510326449,0.07362127410143941,0.315014164305949,0.952814974684223,15,
WP_GLIOBLASTOMA_SIGNALING_PATHWAYS,0.10971223021582734,0.2756639041800254,0.1797823162983236,0.5107474924668897,1.4404210282827152,11,
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,0.3413284132841328,0.5281608079238687,0.09592067779217453,0.41747817748408467,1.1298757255962244,10,
WP_G_PROTEIN_SIGNALING_PATHWAYS,0.04528985507246377,0.19581202046035803,0.2878571172551493,0.5680219030375409,1.6260902417552605,12,
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,0.010264222124966313,0.08578108387399305,0.3807304007227924,-0.6945663558371628,-1.8932830498090292,11,
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,0.6934782608695652,0.7607560025957171,0.06674261342419166,-0.2825999309735814,-0.764574330385997,10,
WP_HEPATITIS_B_INFECTION,0.21945701357466063,0.40835672146171026,0.13959967345192228,-0.3830863248016352,-1.2697486705329943,22,
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,0.0891304347826087,0.2729619565217391,0.22205604614524838,-0.5924122985112026,-1.6027719288048061,10,
WP_HIPPO_MERLIN_SIGNALING_DYSREGULATION,0.006228028115059812,0.06872805930148428,0.40701791892395395,0.7042291319682027,1.986082096099654,11,
WP_HIPPO_SIGNALING_REGULATION_PATHWAYS,0.0030210232014983023,0.05016135670856253,0.4317076958033464,0.727125732033598,2.0815606776185187,12,
WP_IL_18_SIGNALING_PATHWAY,0.47232472324723246,0.6294777409951084,0.07788401119770678,0.36873564352518257,0.9979574388582005,10,
WP_IL_24_SIGNALING_PATHWAY,0.087248322147651,0.27288305012137654,0.22798720285044224,-0.36716300357215764,-1.4686271059597436,41,
WP_IL_26_SIGNALING_PATHWAYS,0.015939007118563775,0.11157304982994642,0.35248785758361917,-0.6697209815938522,-1.811930630285401,10,
WP_IL_3_SIGNALING_PATHWAY,0.011316334462890319,0.08755269294973035,0.3807304007227924,-0.6441926041793136,-1.8759760788868598,14,
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV_1_LTR,0.12608695652173912,0.29410141428078646,0.1847064712077387,-0.5452270621910085,-1.4751122356855249,10,
WP_INSULIN_SIGNALING,0.078125,0.2685925925925926,0.24133997681509095,-0.47646277005531046,-1.562253865185938,21,
WP_INTEGRATED_CANCER_PATHWAY,0.10071942446043165,0.2741806554756195,0.1882041463084906,0.5195086514596866,1.4651294367066117,11,
WP_INTEGRIN_MEDIATED_CELL_ADHESION,0.7466666666666667,0.7954644979668439,0.06421408818446053,-0.25533859345709975,-0.7167298058278975,12,
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS,0.7661870503597122,0.8017841808987692,0.05302125120430776,0.2579119789283849,0.7273688924053554,11,
WP_JOUBERT_SYNDROME,0.6367713004484304,0.7256231098133278,0.07253518643945886,-0.30451930299342256,-0.8300736565366748,11,
WP_LEPTIN_SIGNALING_PATHWAY,0.24347826086956523,0.4358373089674133,0.12878871306171366,-0.4596078210320831,-1.2434693129441097,10,
WP_MAPK_SIGNALING_PATHWAY,0.09662921348314607,0.2731633535004322,0.21654283673534816,-0.3801750233360838,-1.4587843014701813,35,
WP_MEASLES_VIRUS_INFECTION,0.2175824175824176,0.40835672146171026,0.13802224249664274,-0.37993921521447,-1.287543486702256,23,
WP_MESODERMAL_COMMITMENT_PATHWAY,0.5498154981549815,0.680306905370844,0.07011321576425601,0.3382014589179253,0.9153187864703662,10,
WP_METABOLIC_EPILEPTIC_DISORDERS,0.6003616636528029,0.7060253164556961,0.06479433660007268,0.2894542321548878,0.8755045268854671,15,
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,0.8695652173913043,0.8876811594202898,0.04754341942013011,0.22278837022997933,0.6377817349476129,12,
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,0.14874551971326164,0.3123655913978495,0.15214492236756472,0.45232914696841175,1.3626482824960673,14,
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS,0.11434977578475336,0.2756639041800254,0.19782202131510335,-0.561337448294313,-1.530121157103434,11,
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,0.18018018018018017,0.35792549306062815,0.1372507796101328,0.40085277747535275,1.3105096003251866,19,
WP_MRNA_PROCESSING,0.49732620320855614,0.6469641758553784,0.07343814108388569,0.2977631969699158,0.9669772667244749,18,
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,0.2681318681318681,0.4583184257602862,0.12267918956880833,-0.3495559167038025,-1.1845801269452019,23,
WP_NETRIN_UNC5B_SIGNALING_PATHWAY,0.3739130434782609,0.5608695652173913,0.10027910675413045,-0.3980057909064489,-1.0768049731069997,10,
WP_NETWORK_MAP_OF_SARS_COV_2_SIGNALING_PATHWAY,0.0017005208752054054,0.05016135670856253,0.45505986738722953,-0.5314955962819691,-2.003852938444951,34,
WP_NEURAL_CREST_DIFFERENTIATION,0.38789237668161436,0.5634870164281929,0.09992769737310925,-0.38594349809384604,-1.0520237224049918,11,
WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,0.025743209954399097,0.14217578730046787,0.35248785758361917,0.5872709477723723,1.8124267353790164,16,
WP_NF1_COPY_NUMBER_VARIATION_SYNDROME,0.14666666666666667,0.3123655913978495,0.1723243449009459,-0.4938019535897697,-1.4131060651070373,13,
WP_NONALCOHOLIC_FATTY_LIVER_DISEASE,0.4295774647887324,0.5868558776167473,0.08041999687615399,0.2794206037079306,1.0325923432880546,32,
WP_NON_GENOMIC_ACTIONS_OF_1_25_DIHYDROXYVITAMIN_D3,0.10431654676258993,0.2756639041800254,0.1847064712077387,0.5168563639853407,1.4576493987084882,11,
WP_NRF2_PATHWAY,0.16666666666666666,0.34027777777777773,0.1608014010700223,-0.4896096175784707,-1.374323408722964,12,
WP_NRP1_TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,0.5695652173913044,0.686279401282965,0.07667468724900914,-0.3241108755578508,-0.8768822228538654,10,
WP_NUCLEAR_RECEPTORS_META_PATHWAY,0.025966367256088547,0.14217578730046787,0.35248785758361917,-0.49652263381038064,-1.8145660311315164,30,
WP_NUCLEOTIDE_EXCISION_REPAIR,0.050359712230215826,0.21151079136690648,0.27128855468895297,0.5741076325369403,1.6191106537002216,11,
WP_NUCLEOTIDE_EXCISION_REPAIR_IN_XERODERMA_PIGMENTOSUM,0.390990990990991,0.5634870164281929,0.08679497567717195,0.3437333146962121,1.060824567874481,16,
WP_N_GLYCAN_BIOSYNTHESIS,0.75,0.7954644979668439,0.06293946920189672,-0.26308701257202705,-0.7117821146577501,10,
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,0.005605115431215111,0.0686626640323851,0.40701791892395395,-0.7133169264280842,-1.9443942750731018,11,
WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,0.40217391304347827,0.5670250896057347,0.09592067779217453,-0.3870157744591867,-1.0470714751647017,10,
WP_OXIDATIVE_PHOSPHORYLATION,0.09205776173285199,0.2731633535004322,0.19782202131510335,0.44064666783900963,1.461889793490423,21,
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,0.0737410071942446,0.2643884892086331,0.22205604614524838,0.543879814176589,1.5338615122995265,11,
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,0.5434782608695652,0.680306905370844,0.06977925170762346,0.31941510332086137,0.9143974551012581,12,
WP_PARKIN_UBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,0.4538878842676311,0.6121240274068052,0.07892096381800347,0.32695158196020463,0.9889217647553761,15,
WP_PDGF_PATHWAY,0.1282608695652174,0.29410141428078646,0.18302393838448722,-0.5415072052985952,-1.4650481600049314,10,
WP_PI3K_AKT_SIGNALING_PATHWAY,0.8180212014134276,0.8409029133410759,0.04919275210451909,0.1921892942445414,0.69390100454356,29,
WP_PLEURAL_MESOTHELIOMA,0.09932279909706546,0.2741806554756195,0.21392785549235627,-0.3546955142008501,-1.4291479747932363,43,
WP_PRADER_WILLI_AND_ANGELMAN_SYNDROME,0.08695652173913043,0.27288305012137654,0.20429475651688608,0.5243432214863637,1.5010502081521715,12,
WP_PRIMARY_OVARIAN_INSUFFICIENCY,0.28153564899451555,0.4702925045703839,0.10714023727672473,0.3736715695011666,1.1773689918658716,17,
WP_PROLACTIN_SIGNALING_PATHWAY,0.07158836689038031,0.26308724832214764,0.2529611230696109,-0.532716310383592,-1.6201655641778505,16,
WP_PROTEASOME_DEGRADATION,0.19349005424954793,0.3742504996668887,0.13214726060877433,0.42426079341353995,1.2832503516991742,15,
WP_RAC1_PAK1_P38_MMP2_PATHWAY,0.6311111111111111,0.7247916666666666,0.07253518643945886,-0.2973689407303243,-0.8347080645476419,12,
WP_RANKL_RANK_SIGNALING_PATHWAY,0.0011408722670575172,0.05016135670856253,0.45505986738722953,-0.7612963935560497,-2.0751790605566405,11,
WP_RAS_SIGNALING,0.5397111913357401,0.680306905370844,0.06994587365016587,0.2811683405282931,0.9328043470446117,21,
WP_REGULATION_OF_ACTIN_CYTOSKELETON,0.4828828828828829,0.6337837837837837,0.0755015292281669,0.315825727519625,0.9746965935372044,16,
WP_RETINOBLASTOMA_GENE_IN_CANCER,0.0025005154274055645,0.05016135670856253,0.4317076958033464,0.5876927092630178,2.0326563991840545,25,
WP_ROLE_OF_HYPOXIA_ANGIOGENESIS_AND_FGF_PATHWAY_IN_OA_CHONDROCYTE_HYPERTROPHY,0.0022516977057814463,0.05016135670856253,0.4317076958033464,-0.7453131426792229,-2.031611131140497,11,
WP_SELENIUM_MICRONUTRIENT_NETWORK,0.13004484304932734,0.29410141428078646,0.1847064712077387,-0.5402312007088471,-1.4725887119125478,11,
WP_SMALL_CELL_LUNG_CANCER,0.7508960573476703,0.7954644979668439,0.053787280776029955,0.24650364485262632,0.7425958962377216,14,
WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION,0.017236808408092715,0.1151732198177104,0.35248785758361917,-0.5487600665529715,-1.7643820266065458,19,
WP_SPINAL_CORD_INJURY,0.060267857142857144,0.22716346153846154,0.27650059925447157,-0.5014688906903273,-1.6209306413491742,20,
WP_STEROL_REGULATORY_ELEMENT_BINDING_PROTEINS_SREBP_SIGNALING,0.9945652173913043,0.9945652173913043,0.041404427376027834,0.1323611397800411,0.3884066522656856,13,
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,0.0022054383922585326,0.05016135670856253,0.4317076958033464,-0.64010267732708,-2.0580682303521995,19,
WP_TGF_BETA_RECEPTOR_SIGNALING,0.014482664275348651,0.10644758242381258,0.3807304007227924,-0.6732860049476576,-1.8215758037083238,10,
WP_TGF_BETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,0.02364875189906599,0.14217578730046787,0.35248785758361917,-0.6480621596129373,-1.7665196301351846,11,
WP_TGF_BETA_SIGNALING_PATHWAY,9.012199381313382e-4,0.05016135670856253,0.47727081536286214,-0.6191697014489578,-2.2013456414937886,26,
WP_TH17_CELL_DIFFERENTIATION_PATHWAY,9.562743809619446e-4,0.05016135670856253,0.47727081536286214,-0.764453889958564,-2.083785919164855,11,
WP_THERMOGENESIS,0.9485458612975392,0.9595476693941344,0.053238649475589886,-0.1528204167074605,-0.4647771653067129,16,
WP_TNF_ALPHA_SIGNALING_PATHWAY,0.03169927301003051,0.15602610638765915,0.3217759180753611,-0.6326020016437938,-1.7243775730309794,11,
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,0.036279448573902834,0.17203480452786182,0.3217759180753611,-0.6347157690202356,-1.7172240007710635,10,
WP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.010503806188652211,0.08578108387399305,0.3807304007227924,-0.6779818514507282,-1.9030801187003543,12,
WP_TRANSLATION_FACTORS,0.7521739130434782,0.7954644979668439,0.06280039778122341,-0.262385269008365,-0.7098835469070744,10,
WP_TROP2_REGULATORY_SIGNALING,0.4311594202898551,0.5868558776167473,0.08175155825321447,0.3478375016692002,1.0207104576185142,13,
WP_T_CELL_ACTIVATION_SARS_COV_2,0.24608501118568232,0.4358373089674133,0.13010563075112855,-0.4058123562914649,-1.2342088882314706,16,
WP_T_CELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,0.08108108108108109,0.2685925925925926,0.2377938344236881,-0.5513559479379561,-1.6056231670050103,14,
WP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.021733587508598946,0.13890597233756719,0.35248785758361917,-0.6152171946180721,-1.791595763341188,14,
WP_UNFOLDED_PROTEIN_RESPONSE,0.21076233183856502,0.40236445169180596,0.14205664357582118,-0.4739631877749101,-1.2919521109917815,11,
WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY,0.6846846846846847,0.7567567567567568,0.06911984565510101,-0.274627840261889,-0.7997534519726631,14,
WP_VEGFA_VEGFR2_SIGNALING,0.2996389891696751,0.4840322132740905,0.10244940562982624,0.2536160927032392,1.131381190708568,67,
WP_VITAMIN_D_RECEPTOR_PATHWAY,0.2653061224489796,0.4583184257602862,0.12563992130984047,-0.384209713011457,-1.2025943235003806,18,
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY,0.28695652173913044,0.47396189545676604,0.11724971674979229,-0.43461112945320496,-1.1758407446711305,10,
